voltage_V,current_A
4.7,0.831712591844472
4.75,0.9295533440450331
4.800000000000001,1.036424131362784
4.8500000000000005,1.152907197169076
4.9,1.279613342265199
4.95,1.4171856775376008
5.0,1.5663039059685113
5.050000000000001,1.7276891188559171
5.1000000000000005,1.9021090869889308
5.15,2.0903840256361357
5.2,2.2933928124807004
5.25,2.5120796399127086
5.300000000000001,2.7474610871201
5.3500000000000005,3.000633602905636
5.4,3.272781396774779
5.45,3.5651847432647026
5.5,3.8792287124177243
5.550000000000001,4.216412347477621
5.6000000000000005,4.578358319089427
5.65,4.966823093346404
5.7,5.383707658840904
5.75,5.8310688653761265
5.800000000000001,6.311131434165598
5.8500000000000005,6.826300706205798
5.9,7.379176202103391
5.95,7.972566073044294
6.0,8.609502528892303
6.050000000000001,9.293258335697352
6.1000000000000005,10.027364481275486
6.15,10.815629114097662
6.2,11.662157867585709
6.25,12.571375689161261
6.300000000000001,13.548050301109406
6.3500000000000005,14.597317428594897
6.4,15.724707939078213
6.45,16.936177047003753
6.5,18.23813574804243
6.550000000000001,19.637484658442762
6.6000000000000005,21.141650447246978
6.65,22.758625062341302
6.7,24.497007965601505
6.75,26.366051607857862
6.800000000000001,28.375710391109905
6.8500000000000005,30.536693383473953
6.9,32.860521071836224
6.95,35.359586458217414
7.0,38.047220828546465
7.050000000000001,40.937764547014076
7.1000000000000005,44.046643255556
7.15,47.39044988645631
7.2,50.987032926700536
7.25,54.85559140572207
7.300000000000001,59.01677711374884
7.3500000000000005,63.4928045962544
7.4,68.30756951126484
7.45,73.48677598067418
7.5,79.05807361453581
7.550000000000001,85.05120493875485
7.6000000000000005,91.49816401200032
7.65,98.43336707726989
7.7,105.89383615769886
7.75,113.9193965752316
7.800000000000001,122.55288944506523
7.8500000000000005,131.84040027869162
7.9,141.83150491435845
7.95,152.57953408627125
8.0,164.14185804338823
8.05,176.58019273572404
8.1,189.96092920124488
8.15,204.3554879103548
8.200000000000001,219.84069995822992
8.25,236.4992171386434
8.3,254.41995308716267
8.35,273.6985578474751
8.4,294.4379283930992
8.450000000000001,316.7487578286784
8.5,340.75012620162175
8.55,366.57013607694716
8.6,394.3465962671971
8.65,424.22775736637846
8.700000000000001,456.37310301336754
8.75,490.95420110778184
8.8,528.1556195212854
8.85,568.1759111915773
8.9,611.2286738566695
8.950000000000001,657.5436900854322
9.0,707.3681536889956
9.05,760.9679890586443
9.1,818.6292704717612
9.15,880.6597489410706
9.200000000000001,947.3904947563097
9.25,1019.1776644849414
9.3,1096.4044018629256
9.35,1179.4828827209271
9.4,1268.8565148603807
9.450000000000001,1365.002304620554
9.5,1468.433402767597
9.55,1579.7018432936572
9.600000000000001,1699.4014897434938
9.65,1828.1712047939723
9.700000000000001,1966.6982600032245
9.75,2115.7220039278745
9.8,2276.0378081862077
9.850000000000001,2448.5013125279256
9.9,2634.032991567793
9.950000000000001,2833.623067556459
10.0,3048.336795409196
9.95,2833.6230683663875
9.9,2634.0329931381552
9.85,2448.501314880557
9.8,2276.03781140345
9.75,2115.722008148235
9.7,1966.6982654219041
9.65,1828.1712116674535
9.6,1699.4014983973357
9.55,1579.7018541336518
9.5,1468.4334162939797
9.45,1365.0023214457335
9.4,1268.856535730337
9.35,1179.482908540755
9.3,1096.4044337271791
9.25,1019.1777037133174
9.2,947.3905429354575
9.15,880.6598079734325
9.1,818.6293426323147
9.05,760.9680770607148
9.0,707.3682607602199
8.95,657.543820055229
8.9,611.2288312566033
8.85,568.1761013701057
8.8,528.1558487745593
8.75,490.95447682822504
8.7,456.3734338578757
8.65,424.2281534460768
8.6,394.3470693607692
8.55,366.57069986962347
8.5,340.75079655194367
8.45,316.7495530651654
8.4,294.43886964294825
8.35,273.69966939934375
8.3,254.42126279000865
8.25,236.5007568384424
8.2,219.84250597418713
8.15,204.35760155196883
8.1,189.96339732725988
8.05,176.58306835560643
8.0,164.1452009614767
7.949999999999999,152.58341158821645
7.9,141.83599249481594
7.85,131.84558240850595
7.8,122.55886037538775
7.75,113.92626117510486
7.699999999999999,105.90171078066719
7.65,98.44238045152329
7.6,91.50845814741646
7.55,85.06293604301817
7.5,79.07141300925392
7.449999999999999,73.50191100712438
7.4,68.32470441407763
7.35,63.51216137200716
7.3,59.03859631012023
7.25,54.880132855556504
7.199999999999999,51.01457640008258
7.15,47.42129564272531
7.1,44.08111247610735
7.05,40.976199628791086
7.0,38.08998551731923
6.949999999999999,35.407065800132806
6.9,32.91312116130837
6.85,30.594840885307345
6.8,28.439851814843752
6.75,26.436652312698264
6.699999999999999,24.57455087502291
6.65,22.843609068499823
6.6,21.234588486798508
6.55,19.738901443227185
6.5,18.3485651364133
6.449999999999999,17.056159044386874
6.4,15.854785319668864
6.35,14.738031973984965
6.3,13.699938656114233
6.25,12.734964840220684
6.199999999999999,11.8379602548832
6.15,11.004137394996352
6.1,10.229045969832677
6.05,9.508549150890325
6.0,8.838801492755444
5.95,8.216228409138454
5.8999999999999995,7.63750709454341
5.85,7.099548789745399
5.8,6.59948229642263
5.75,6.134638652957948
5.7,5.702536889620628
5.6499999999999995,5.300870787101248
5.6,4.927496567726848
5.55,4.580421453661854
5.5,4.25779303102753
5.45,3.9578893631737975
5.3999999999999995,3.6791098003360285
5.35,3.4199664366259057
5.3,3.1790761687604356
5.25,2.9551533141449817
5.199999999999999,2.7470027489113535
5.1499999999999995,2.553513529287242
5.1,2.3736529622528564
5.05,2.206461093838639
5.0,2.05104558564689
4.949999999999999,1.9065769522522205
4.8999999999999995,1.7722841340618405
4.85,1.6474503820070583
4.8,1.5314094321017588
4.75,1.4235419494506425
4.699999999999999,1.3232722227281366
4.6499999999999995,1.2300650914857438
4.6,1.1434230898881632
4.55,1.062883791633762
4.5,0.9880173418886306
4.449999999999999,0.9184241630616555
4.3999999999999995,0.8537328221758429
4.35,0.7935980484536019
4.3,0.7376988905354374
4.25,0.6857370034967322
4.199999999999999,0.6374350565200761
4.1499999999999995,0.5925352527245623
4.1,0.5507979532520632
4.05,0.5120003982669689
4.0,0.4759355180430892
3.9499999999999993,0.44241082779225666
3.8999999999999995,0.41124740033610635
3.8499999999999996,0.3822789111379761
3.8,0.3553507505980776
3.75,0.33031919887408373
3.6999999999999993,0.30705065882298854
3.6499999999999995,0.2854209429703125
3.5999999999999996,0.2653146107010649
3.55,0.24662435213494444
3.5,0.22925041539740165
3.4499999999999993,0.21310007422981325
3.3999999999999995,0.19808713309732126
3.3499999999999996,0.1841314671530077
3.3,0.1711585946031379
3.25,0.1590992791911154
3.1999999999999993,0.1478891606785577
3.1499999999999995,0.137468411351326
3.0999999999999996,0.1277814167172432
3.05,0.11877647869135755
3.0,0.11040553968462863
2.9499999999999993,0.10262392612348255
2.8999999999999995,0.09539011003139275
2.8499999999999996,0.08866548740004566
2.8,0.08241417216726493
2.75,0.07660280470216578
2.6999999999999993,0.07120037377544386
2.6499999999999995,0.06617805106468
2.5999999999999996,0.06150903731144619
2.55,0.057168419309193995
2.5,0.053133036958713534
2.4499999999999993,0.04938135968169075
2.3999999999999995,0.04589337153284165
2.3499999999999996,0.04265046439753231
2.3,0.03963533870495513
2.25,0.03683191112704791
2.1999999999999993,0.034225228770634074
2.1499999999999995,0.031801389404924746
2.0999999999999996,0.02954746729874182
2.05,0.027451444271770056
2.0,0.02550214559198153
1.9499999999999993,0.023689180377250117
1.9000000000000004,0.02200288618322236
1.8499999999999996,0.02043427748186277
1.799999999999999,0.018974997755869166
1.75,0.017617274953460514
1.6999999999999993,0.016353880065988004
1.6500000000000004,0.015178088607499675
1.5999999999999996,0.014083644790887914
1.549999999999999,0.013064728209658321
1.5,0.012115922847743047
1.4499999999999993,0.011232188252224308
1.4000000000000004,0.010408832715393746
1.3499999999999996,0.009641488323313983
1.299999999999999,0.008926087738030813
1.25,0.008258842589855278
1.1999999999999993,0.007636223364750119
1.1500000000000004,0.007054940679856692
1.0999999999999996,0.006511927847630035
1.049999999999999,0.006004324635953489
1.0,0.005529462138012653
0.9499999999999993,0.005084848671660473
0.9000000000000004,0.004668156633529464
0.8499999999999996,0.004277210238273968
0.7999999999999989,0.003909974078083915
0.75,0.0035645424420243242
0.6999999999999993,0.00323912933884859
0.6500000000000004,0.0029320591707282994
0.5999999999999996,0.0026417580088586926
0.5499999999999989,0.0023667454251571846
0.5,0.002105626837287783
0.4499999999999993,0.0018570863270354768
0.3999999999999986,0.0016198798946351377
0.34999999999999964,0.0013928291140436208
0.29999999999999893,0.0011748151563449572
0.25,0.0009647731505081985
0.1999999999999993,0.0007616868525865529
0.14999999999999858,0.000564583596166172
0.09999999999999964,0.00037252949845120357
0.049999999999998934,0.00018462489781872595
0.0,0.0
-0.02,-7.312149053718915e-05
-0.04,-0.0001459065238285116
-0.06,-0.0002184075821069179
-0.08,-0.0002906766717509225
-0.1,-0.0003627653620316297
-0.12,-0.0004347248233500059
-0.14,-0.0005066058649937326
-0.16,-0.0005784589724424896
-0.18,-0.00065033434425004
-0.2,-0.0007222819285310564
-0.22,-0.0007943514590801926
-0.24,-0.000866592491150514
-0.26,-0.0009390544369180069
-0.28,-0.00101178660065854
-0.3,-0.0010848382136632994
-0.32,-0.0011582584689184075
-0.34,-0.0012320965555741277
-0.36,-0.0013064016932287856
-0.38,-0.0013812231660522624
-0.4,-0.0014566103567736856
-0.42,-0.0015326127805577081
-0.44,-0.001609280118793565
-0.46,-0.0016866622528209055
-0.48,-0.001764809297616223
-0.5,-0.0018437716354635703
-0.52,-0.0019235999496330792
-0.54,-0.0020043452580907153
-0.56,-0.00208605894726258
-0.58,-0.0021687928058769907
-0.6,-0.0022525990589074953
-0.62,-0.0023375304016399374
-0.64,-0.002423640033886642
-0.66,-0.0025109816943707725
-0.68,-0.00259960969530391
-0.7000000000000001,-0.002689578957179921
-0.72,-0.0027809450438081944
-0.74,-0.0028737641976093954
-0.76,-0.002968093375196915
-0.78,-0.0030639902832673093
-0.8,-0.0031615134148230656
-0.8200000000000001,-0.003260722085751182
-0.84,-0.0033616764717811594
-0.86,-0.0034644376458461265
-0.88,-0.003569067615870985
-0.9,-0.0036756293630116604
-0.92,-0.0037841868803696627
-0.9400000000000001,-0.003894805212206453
-0.96,-0.004007550493682244
-0.98,-0.00412248999114416
-1.0,-0.004239692142988895
-1.02,-0.004359226601125313
-1.04,-0.0044811642730626594
-1.06,-0.004605577364650404
-1.08,-0.004732539423496058
-1.1,-0.004862125383087557
-1.12,-0.004994411607647278
-1.1400000000000001,-0.005129475937745017
-1.16,-0.005267397736697675
-1.18,-0.0054082579377838546
-1.2,-0.0055521390923018565
-1.22,-0.00568773614889902
-1.24,-0.00581410394282246
-1.26,-0.005930337870431081
-1.28,-0.0060355871360772435
-1.3,-0.006129067709760685
-1.32,-0.006210074680348009
-1.34,-0.006277993690614503
-1.36,-0.0063323111531024346
-1.3800000000000001,-0.006372622969811197
-1.4000000000000001,-0.006398641513490353
-1.42,-0.006410200672694515
-1.44,-0.006407258815165696
-1.46,-0.0063898995824861506
-1.48,-0.006358330490917737
-1.5,-0.00631287937633965
-1.52,-0.0062539887825888065
-1.54,-0.00618220844976456
-1.56,-0.0060981861098843345
-1.58,-0.006002656839730667
-1.6,-0.005896431253329851
-1.62,-0.005780382838287578
-1.6400000000000001,-0.005655434750769452
-1.6600000000000001,-0.005522546383394698
-1.68,-0.0053827000093587115
-1.7,-0.005236887785805951
-1.72,-0.005086099371282917
-1.74,-0.004931310377704155
-1.76,-0.004773471838494088
-1.78,-0.0046135008332868705
-1.8,-0.004452272367570595
-1.82,-0.004290612564594016
-1.84,-0.004129293188138285
-1.86,-0.003969027479553974
-1.8800000000000001,-0.0038104672616469885
-1.9000000000000001,-0.0036542012361432757
-1.92,-0.0035007543808668416
-1.94,-0.003350588337466046
-1.96,-0.0032041026703356836
-1.98,-0.003061636871943737
-2.0,-0.0029234729885836987
-2.02,-0.002789838743047799
-2.04,-0.0026609110362162385
-2.06,-0.0025368197174337193
-2.08,-0.0024176515231669722
-2.1,-0.002303454094218439
-2.12,-0.0021942399931846983
-2.14,-0.002089990655438229
-2.16,-0.0019906602182988876
-2.18,-0.0018961791839457595
-2.2,-0.0018064578817742207
-2.22,-0.00172138970516842
-2.24,-0.0016408541059384774
-2.2600000000000002,-0.0015647193369183541
-2.2800000000000002,-0.0014928449394312016
-2.3000000000000003,-0.001425083977534164
-2.32,-0.0013612850252091976
-2.34,-0.0013012939160433105
-2.36,-0.0012449552675243497
-2.38,-0.0011921137939565182
-2.4,-0.0011426154232637132
-2.42,-0.0010963082336871
-2.44,-0.0010530432266800693
-2.46,-0.0010126749522368266
-2.48,-0.0009750620025310171
-2.5,-0.000940067389151262
-2.52,-0.0009075588184567757
-2.54,-0.0008774088786864055
-2.56,-0.0008494951514796203
-2.58,-0.0008237002594427194
-2.6,-0.0007999118603465683
-2.62,-0.0007780225974970399
-2.64,-0.0007579300147948595
-2.66,-0.0007395364440126446
-2.68,-0.0007227488708749348
-2.7,-0.0007074787856403686
-2.72,-0.0006936420230597156
-2.74,-0.0006811585958229748
-2.7600000000000002,-0.0006699525249151269
-2.7800000000000002,-0.0006599516696738364
-2.8000000000000003,-0.0006510875597826283
-2.82,-0.0006432952309380931
-2.84,-0.0006365130654968591
-2.86,-0.0006306826390342876
-2.88,-0.0006257485734283882
-2.9,-0.0006216583968153286
-2.92,-0.0006183624105429325
-2.94,-0.0006158135630713593
-2.96,-0.0006139673306313607
-2.98,-0.000612781604345836
-3.0,-0.0006122165834455585
-3.02,-0.0006122346741609206
-3.04,-0.0006128003938444387
-3.06,-0.0006138802798699502
-3.08,-0.0006154428028605598
-3.1,-0.0006174582838153536
-3.12,-0.0006198988147319058
-3.14,-0.0006227381823551685
-3.16,-0.0006259517947212375
-3.18,-0.0006295166102048614
-3.2,-0.000633411068820748
-3.22,-0.0006376150255694307
-3.24,-0.0006421096856575275
-3.2600000000000002,-0.0006468775414588871
-3.2800000000000002,-0.0006519023111166546
-3.3000000000000003,-0.0006571688787163204
-3.3200000000000003,-0.0006626632359860446
-3.34,-0.0006683724255028366
-3.36,-0.0006742844854015738
-3.38,-0.0006803883955983889
-3.4,-0.0006866740255509395
-3.42,-0.0006931320835856487
-3.44,-0.0006997540678265485
-3.46,-0.0007065322187621858
-3.48,-0.0007134594734864917
-3.5,-0.0007205294216469702
-3.52,-0.0007277362631293534
-3.54,-0.0007350747675023577
-3.56,-0.0007425402352396677
-3.58,-0.0007501284607290963
-3.6,-0.0007578356970712504
-3.62,-0.0007656586226622533
-3.64,-0.0007735943095473327
-3.66,-0.000781640193524535
-3.68,-0.0007897940459706525
-3.7,-0.0007980539473547707
-3.72,-0.0008064182623986856
-3.74,-0.0008148856168379954
-3.7600000000000002,-0.0008234548757328226
-3.7800000000000002,-0.0008321251232730698
-3.8000000000000003,-0.000840895644019673
-3.8200000000000003,-0.0008497659055206813
-3.84,-0.00085873554223894
-3.86,-0.0008678043407268288
-3.88,-0.0008769722259827326
-3.9,-0.0008862392489237528
-3.92,-0.0008956055749094738
-3.94,-0.0009050714732523905
-3.96,-0.0009146373076518025
-3.98,-0.0009243035274894892
-4.0,-0.0009340706599273637
-3.980295566502463,-0.0009244044685873776
-3.960591133004926,-0.0009148364304928042
-3.9408866995073892,-0.0009053649432222235
-3.9211822660098523,-0.0008959885229662052
-3.9014778325123154,-0.0008867057845515217
-3.8817733990147785,-0.0008775154251722118
-3.8620689655172415,-0.0008684162111214644
-3.8423645320197046,-0.0008594069669555686
-3.8226600985221673,-0.00085048656663119
-3.8029556650246303,-0.0008416539262455949
-3.7832512315270934,-0.0008329079980804291
-3.7635467980295565,-0.0008242477657067858
-3.7438423645320196,-0.0008156722399552893
-3.7241379310344827,-0.0008071804555920398
-3.7044334975369457,-0.0007987714685711822
-3.684729064039409,-0.0007904443537590821
-3.665024630541872,-0.000782198203044643
-3.645320197044335,-0.0007740321237661727
-3.625615763546798,-0.0007659452373980367
-3.605911330049261,-0.0007579366784507785
-3.586206896551724,-0.0007500055935468435
-3.5665024630541873,-0.0007421511406409546
-3.5467980295566504,-0.0007343724883597688
-3.5270935960591134,-0.0007266688154400344
-3.5073891625615765,-0.0007190393102481954
-3.487684729064039,-0.0007114831703674202
-3.4679802955665027,-0.0007039996022405436
-3.4482758620689653,-0.0006965878208594194
-3.428571428571429,-0.0006892470494928837
-3.4088669950738915,-0.0006819765194468611
-3.3891625615763545,-0.0006747754698513027
-3.3694581280788176,-0.0006676431474695387
-3.3497536945812807,-0.0006605788065264097
-3.3300492610837438,-0.0006535817085521503
-3.310344827586207,-0.0006466511222395263
-3.29064039408867,-0.0006397863233121368
-3.270935960591133,-0.0006329865944021591
-3.251231527093596,-0.000626251224936093
-3.231527093596059,-0.0006195795110273072
-3.2118226600985222,-0.0006129707553743858
-3.1921182266009853,-0.0006064242671644397
-3.1724137931034484,-0.0005999393619806844
-3.1527093596059115,-0.0005935153617136961
-3.1330049261083746,-0.0005871515944758618
-3.113300492610837,-0.0005808473945186031
-3.0935960591133007,-0.0005746021021520328
-3.0738916256157633,-0.0005684150636667505
-3.054187192118227,-0.0005622856312575315
-3.0344827586206895,-0.0005562131629486978
-3.0147783251231526,-0.0005501970225210009
-2.9950738916256157,-0.000544236579439862
-2.9753694581280787,-0.0005383312087848434
-2.955665024630542,-0.0005324802911802429
-2.935960591133005,-0.0005266832127267225
-2.916256157635468,-0.0005209393649338839
-2.896551724137931,-0.0005152481446537307
-2.876847290640394,-0.0005096089540149545
-2.857142857142857,-0.0005040212003579942
-2.8374384236453203,-0.0004984842961708278
-2.817733990147783,-0.0004929976590254508
-2.7980295566502464,-0.00048756071151501905
-2.778325123152709,-0.00048217288119161404
-2.7586206896551726,-0.00047683360050461323
-2.7389162561576352,-0.0004715423067396394
-2.7192118226600988,-0.0004662984419580682
-2.6995073891625614,-0.000461101452937074
-2.679802955665025,-0.0004559507911102013
-2.6600985221674875,-0.0004508459125084407
-2.6403940886699506,-0.00044578627770180143
-2.6206896551724137,-0.00044077135174136267
-2.600985221674877,-0.00043580060410179546
-2.58128078817734,-0.0004308735086243422
-2.561576354679803,-0.0004259895434602426
-2.541871921182266,-0.0004211481910146008
-2.522167487684729,-0.00041634893789067726
-2.502463054187192,-0.0004115912748346048
-2.4827586206896552,-0.0004068746966805134
-2.4630541871921183,-0.0004021987022960624
-2.443349753694581,-0.0003975627945283638
-2.4236453201970445,-0.0003929664801503013
-2.403940886699507,-0.00038840926980722386
-2.3842364532019706,-0.0003838906779640208
-2.3645320197044333,-0.00037941022285255884
-2.344827586206897,-0.0003749674264194863
-2.3251231527093594,-0.0003705618142743863
-2.305418719211823,-0.000366192915638285
-2.2857142857142856,-0.0003618602632924951
-2.2660098522167487,-0.0003575633935278027
-2.2463054187192117,-0.00035330184609397834
-2.226600985221675,-0.0003490751641496153
-2.206896551724138,-0.0003448828942122864
-2.187192118226601,-0.00034072458610901087
-2.167487684729064,-0.0003365997929270306
-2.147783251231527,-0.0003325080709648855
-2.12807881773399,-0.00032844897968378463
-2.1083743842364533,-0.0003244220816592675
-2.0886699507389164,-0.00032042694253314865
-2.068965517241379,-0.0003164631309657415
-2.0492610837438425,-0.0003125302185883551
-2.029556650246305,-0.0003086277799560571
-2.0098522167487687,-0.0003047553925007022
-1.9901477832512313,-0.0003009126364842131
-1.9704433497536944,-0.00029709909495211675
-1.9507389162561575,-0.0002933143536873242
-1.9310344827586206,-0.00028955800116415176
-1.9113300492610836,-0.0002858296285025783
-1.8916256157635467,-0.00028212882942273224
-1.8719211822660098,-0.000278455200199603
-1.8522167487684729,-0.0002748083396179735
-1.832512315270936,-0.00027118784892756577
-1.812807881773399,-0.0002675933317983966
-1.793103448275862,-0.0002640243942763374
-1.7733990147783252,-0.00026048064473887286
-1.7536945812807883,-0.0002569616938510534
-1.7339901477832513,-0.0002534671545216368
-1.7142857142857144,-0.0002499966418594125
-1.6945812807881775,-0.00024654977312970613
-1.6748768472906406,-0.00024312616771105547
-1.6551724137931032,-0.0002397254470520561
-1.6354679802955663,-0.0002363472346283708
-1.6157635467980294,-0.00023299115589989517
-1.5960591133004924,-0.0002296568382680785
-1.5763546798029555,-0.00022634391103339236
-1.5566502463054186,-0.00022305200535294146
-1.5369458128078817,-0.00021978075419821388
-1.5172413793103448,-0.00021652979231296337
-1.4975369458128078,-0.00021329875617122064
-1.477832512315271,-0.00021008728393542714
-1.458128078817734,-0.0002068950154146874
-1.438423645320197,-0.00020372159202313445
-1.4187192118226601,-0.0002005666567384029
-1.3990147783251232,-0.00019742985406020594
-1.3793103448275863,-0.00019431082996900994
-1.3596059113300494,-0.00019120923188480245
-1.3399014778325125,-0.00018812470862594852
-1.3201970443349755,-0.00018505691036813007
-1.3004926108374386,-0.00018200548860336366
-1.2807881773399012,-0.0001789700960990912
-1.2610837438423643,-0.0001759503868573395
-1.2413793103448274,-0.00017294601607394252
-1.2216748768472905,-0.00016995664009782224
-1.2019704433497536,-0.0001669819163903228
-1.1822660098522166,-0.0001640215034843837
-1.1625615763546797,-0.00016107506094437216
-1.1428571428571428,-0.00015814224932537274
-1.1231527093596059,-0.00015522273013266057
-1.103448275862069,-0.00015231616578122704
-1.083743842364532,-0.00014942221955532826
-1.064039408866995,-0.0001465405555680523
-1.0443349753694582,-0.0001436708387208987
-1.0246305418719213,-0.00014081273466336715
-1.0049261083743843,-0.00013796590975254772
-0.9852216748768474,-0.0001351300310127105
-0.9655172413793105,-0.000132304766094887
-0.9458128078817736,-0.0001294897832364396
-0.9261083743842362,-0.00012668475122061328
-0.9064039408866993,-0.00012388933933606597
-0.8866995073891624,-0.00012110321733636918
-0.8669950738916254,-0.00011832605539947764
-0.8472906403940885,-0.00011555752408715989
-0.8275862068965516,-0.00011279729430438603
-0.8078817733990147,-0.00011004503725866698
-0.7881773399014778,-0.0001073004244193397
-0.7684729064039408,-0.00010456312747679417
-0.7487684729064039,-0.00010183281830163569
-0.729064039408867,-9.910916890377773e-05
-0.7093596059113301,-9.639185139146028e-05
-0.6896551724137931,-9.368053793018787e-05
-0.6699507389162562,-9.09749007015822e-05
-0.6502463054187193,-8.827461186214393e-05
-0.6305418719211824,-8.557934350191828e-05
-0.6108374384236455,-8.28887676030589e-05
-0.5911330049261085,-8.020255599828473e-05
-0.5714285714285712,-7.752038032922431e-05
-0.5517241379310343,-7.484191200464201e-05
-0.5320197044334973,-7.216682215854045e-05
-0.5123152709359604,-6.949478160813407e-05
-0.4926108374384235,-6.682546081168799e-05
-0.47290640394088657,-6.415852982621615e-05
-0.45320197044334964,-6.149365826503389e-05
-0.4334975369458127,-5.883051525515879e-05
-0.4137931034482758,-5.616876939455376e-05
-0.3940886699507389,-5.35080887092076e-05
-0.37438423645320196,-5.0848140610046276e-05
-0.35467980295566504,-4.818859184966969e-05
-0.3349753694581281,-4.552910847890793e-05
-0.3152709359605912,-4.286935580319101e-05
-0.29556650246305427,-4.020899833872639e-05
-0.27586206896551735,-3.754769976847828e-05
-0.2561576354679804,-3.4885122897942564e-05
-0.2364532019704435,-3.222092961071146e-05
-0.21674876847290658,-2.955478082382195e-05
-0.19704433497536922,-2.6886336442881567e-05
-0.1773399014778323,-2.421525531696592e-05
-0.15763546798029537,-2.1541195193280734e-05
-0.13793103448275845,-1.886381267158362e-05
-0.11822660098522153,-1.618276315835798e-05
-0.09852216748768461,-1.3497700820733522e-05
-0.07881773399014769,-1.0808278540146533e-05
-0.059113300492610765,-8.11414786573399e-06
-0.039408866995073843,-5.414958967454432e-06
-0.019704433497536922,-2.710360588929611e-06
0.0,0.0
